word,sentence1,sentence2,cosine_similarity,label
mouth,"['he', 'rode', 'into', 'the', 'mouth', 'of', 'the', 'canyon']","['they', 'built', 'a', 'fire', 'at', 'the', 'mouth', 'of', 'the', 'cave']",0.8671000599861145,1
fatigue,"['he', 'was', 'suffering', 'from', 'museum', 'fatigue']","['after', 'watching', 'tv', 'with', 'her', 'husband', 'she', 'had', 'a', 'bad', 'case', 'of', 'football', 'fatigue']",0.6752049922943115,1
danger,"['there', 'was', 'widespread', 'danger', 'of', 'disease']","['you', 'are', 'in', 'no', 'danger']",0.7204310297966003,1
term,"['the', 'general', 'term', 'of', 'an', 'algebraic', 'equation', 'of', 'the', 'nth', 'degree']","['the', 'major', 'term', 'of', 'a', 'syllogism', 'must', 'occur', 'twice']",0.8950352072715759,0
top,"['she', 'tied', 'her', 'bikini', 'top']","['he', 'screamed', 'at', 'the', 'top', 'of', 'his', 'lungs']",0.8515242338180542,0
draw,"['draw', 'pulp', 'from', 'the', 'fruit']","['to', 'draw', 'a', 'memorial', 'a', 'deed', 'or', 'bill', 'of', 'exchange']",0.4977470636367798,0
number,"['a', 'number', '13', 'shoe']","['this', 'sweater', 'is', 'an', 'allwool', 'number']",0.27205008268356323,0
attack,"['his', 'plan', 'of', 'attack', 'was', 'misguided']","['an', 'attack', 'on', 'inflation']",0.48231709003448486,1
block,"['he', 'held', 'a', 'large', 'block', 'of', 'the', 'companys', 'stock']","['since', 'blocks', 'are', 'often', 'defined', 'as', 'a', 'single', 'sector', 'the', 'terms', 'block', 'and', 'sector', 'are', 'sometimes', 'used', 'interchangeably']",0.5441424250602722,0
light,"['can', 'you', 'shed', 'light', 'on', 'this', 'problem']","['put', 'that', 'light', 'out']",0.7129717469215393,0
face,"['i', 'wish', 'i', 'had', 'seen', 'the', 'look', 'on', 'his', 'face', 'when', 'he', 'got', 'the', 'news']","['the', 'face', 'of', 'the', 'city', 'is', 'changing']",0.6877467036247253,0
congregation,"['a', 'great', 'congregation', 'of', 'birds', 'flew', 'over']","['a', 'congregation', 'of', 'children', 'pleaded', 'for', 'his', 'autograph']",0.6758472919464111,1
third,"['jones', 'came', 'in', 'third']","['he', 'answered', 'the', 'first', 'question', 'willingly', 'the', 'second', 'reluctantly', 'and', 'the', 'third', 'with', 'resentment']",0.5782838463783264,1
replace,"['the', 'insurance', 'will', 'replace', 'the', 'lost', 'income']","['we', 'need', 'to', 'replace', 'the', 'secretary', 'that', 'left', 'a', 'month', 'ago']",0.7074053287506104,1
call,"['take', 'two', 'aspirin', 'and', 'call', 'me', 'in', 'the', 'morning']","['the', 'ship', 'will', 'call', 'in', 'honolulu', 'tomorrow']",0.8455755114555359,0
reaction,"['the', 'forces', 'of', 'reaction', 'carried', 'the', 'election']","['in', 'this', 'reaction', 'the', 'acid', 'and', 'base', 'will', 'neutralize', 'each', 'other', 'producing', 'a', 'salt']",0.7793940901756287,0
floor,"['the', 'whole', 'floor', 'complained', 'about', 'the', 'lack', 'of', 'heat']","['the', 'room', 'has', 'a', 'wooden', 'floor']",0.8273336291313171,0
academy,"['the', 'academy', 'of', 'music']","['the', 'american', 'academy', 'of', 'arts', 'and', 'sciences']",0.839881956577301,0
conflict,"['the', 'familiar', 'conflict', 'between', 'republicans', 'and', 'democrats']","['his', 'conflict', 'of', 'interest', 'made', 'him', 'ineligible', 'for', 'the', 'post']",0.4469650089740753,0
multiplication,"['this', 'multiplication', 'of', 'cells', 'is', 'a', 'natural', 'correlate', 'of', 'growth']","['repeated', 'copying', 'leads', 'to', 'a', 'multiplication', 'of', 'errors']",0.5467265844345093,1
defense,"['defense', 'against', 'hurricanes', 'is', 'an', 'urgent', 'problem']","['a', 'good', 'boxer', 'needs', 'a', 'good', 'defense']",0.46952879428863525,1
shot,"['he', 'left', 'me', 'an', 'almost', 'impossible', 'shot']","['he', 'is', 'a', 'crack', 'shot']",0.6886366009712219,0
light,"['put', 'that', 'light', 'out']","['the', 'light', 'of', 'my', 'life']",0.6475098729133606,0
formation,"['the', 'formation', 'of', 'crystals']","['the', 'formation', 'of', 'pseudopods']",0.9377478361129761,1
light,"['do', 'you', 'have', 'a', 'light']","['hey', 'buddy', 'you', 'got', 'a', 'light']",0.7276149392127991,1
conflict,"['his', 'conflict', 'of', 'interest', 'made', 'him', 'ineligible', 'for', 'the', 'post']","['a', 'conflict', 'of', 'loyalties']",0.5690000057220459,1
strip,"['strip', 'a', 'wall', 'of', 'its', 'wallpaper']","['norm', 'will', 'strip', 'the', 'old', 'varnish', 'before', 'painting', 'the', 'chair']",0.5354989171028137,1
experience,"['it', 'was', 'an', 'experience', 'he', 'would', 'not', 'soon', 'forget']","['he', 'had', 'a', 'religious', 'experience']",0.6097463369369507,1
air,"['she', 'was', 'humming', 'an', 'air', 'from', 'beethoven']","['her', 'hand', 'stopped', 'in', 'mid', 'air']",0.8300026059150696,0
home,"['deliver', 'the', 'package', 'to', 'my', 'home']","['he', 'doesnt', 'have', 'a', 'home', 'to', 'go', 'to']",0.4211937189102173,1
right,"['he', 'stood', 'on', 'the', 'right']","['the', 'pharmacy', 'is', 'just', 'on', 'the', 'right', 'past', 'the', 'bookshop']",0.854848325252533,1
gravitation,"['the', 'gravitation', 'between', 'two', 'bodies', 'is', 'proportional', 'to', 'the', 'product', 'of', 'their', 'masses', 'and', 'inversely', 'proportional', 'to', 'the', 'square', 'of', 'the', 'distance', 'between', 'them']","['gravitation', 'can', 'not', 'be', 'held', 'responsible', 'for', 'people', 'falling', 'in', 'love', 'albert', 'einstein']",0.5075290203094482,1
gather,"['gather', 'the', 'close', 'family', 'members']","['if', 'you', 'want', 'to', 'emphasise', 'the', 'shape', 'it', 'is', 'possible', 'to', 'gather', 'the', 'waistline']",0.37683457136154175,1
run,"['run', 'a', 'new', 'program', 'on', 'the', 'mac']","['dont', 'run', 'that', 'software', 'unless', 'you', 'have', 'permission']",0.5503690838813782,1
form,"['to', 'apply', 'for', 'the', 'position', 'complete', 'the', 'application', 'form']","['he', 'filled', 'out', 'his', 'tax', 'form']",0.7715504169464111,1
credit,"['i', 'give', 'you', 'credit', 'for', 'owning', 'up', 'to', 'your', 'mistake']","['he', 'arrived', 'five', 'minutes', 'late', 'but', 'to', 'his', 'credit', 'he', 'did', 'work', 'an', 'extra', 'ten', 'minutes', 'at', 'the', 'end', 'of', 'his', 'shift']",0.59096759557724,1
face,"['the', 'face', 'of', 'the', 'city', 'is', 'changing']","['the', 'face', 'of', 'this', 'company']",0.9009345769882202,1
system,"['he', 'tried', 'to', 'understand', 'their', 'system', 'of', 'classification']","['the', 'system', 'consists', 'of', 'a', 'motor', 'and', 'a', 'small', 'computer']",0.4104635715484619,0
foot,"['the', 'foot', 'of', 'the', 'mountain']","['the', 'foot', 'of', 'the', 'page']",0.9474303722381592,1
use,"['i', 'cant', 'use', 'this', 'tool']","['use', 'this', 'knife', 'to', 'slice', 'the', 'bread']",0.9053050875663757,1
industry,"['american', 'industry', 'is', 'making', 'increased', 'use', 'of', 'computers', 'to', 'control', 'production']","['frugality', 'and', 'industry', 'are', 'still', 'regarded', 'as', 'virtues']",0.6899572610855103,0
visibility,"['the', 'visibility', 'from', 'that', 'angle', 'was', 'good']","['low', 'visibility', 'caused', 'by', 'fog']",0.46193766593933105,1
communication,"['they', 'could', 'not', 'act', 'without', 'official', 'communication', 'from', 'moscow']","['some', 'say', 'that', 'communication', 'is', 'a', 'necessary', 'prerequisite', 'for', 'sentience', 'others', 'say', 'that', 'it', 'is', 'a', 'result', 'thereof']",0.5863057971000671,1
mean,"['im', 'afraid', 'i', 'dont', 'understand', 'what', 'you', 'mean']","['the', 'sky', 'is', 'red', 'this', 'morning', 'does', 'that', 'mean', 'were', 'in', 'for', 'a', 'storm']",0.8434624075889587,1
softness,"['he', 'attributes', 'the', 'disappointing', 'results', 'to', 'softness', 'in', 'the', 'economy']","['and', 'in', 'softness', 'almost', 'beyond', 'hearing']",0.6017091870307922,0
catch,"['did', 'you', 'catch', 'a', 'cold']","['i', 'have', 'to', 'catch', 'a', 'train', 'at', '7', 'oclock']",0.6709460616111755,0
grace,"['im', 'so', 'grateful', 'to', 'god', 'for', 'the', 'grace', 'that', 'he', 'has', 'given', 'me']","['gods', 'grace', 'is', 'manifested', 'in', 'the', 'salvation', 'of', 'sinners']",0.8579699993133545,1
reaction,"['a', 'bad', 'reaction', 'to', 'the', 'medicine']","['the', 'forces', 'of', 'reaction', 'carried', 'the', 'election']",0.6897172331809998,0
press,"['to', 'press', 'a', 'crowd', 'back']","['this', 'guy', 'can', 'press', '300', 'pounds']",0.6901965737342834,0
contraction,"['wont', 'is', 'a', 'contraction', 'of', 'will', 'not']","['oclock', 'is', 'a', 'contraction', 'of', 'of', 'the', 'clock']",0.7241427302360535,1
life,"['he', 'gave', 'up', 'on', 'life']","['having', 'experienced', 'both', 'the', 'vampire', 'decided', 'that', 'he', 'preferred', 'undeath', 'to', 'life']",0.6778011322021484,1
impact,"['our', 'choice', 'of', 'concrete', 'will', 'have', 'a', 'tremendous', 'impact', 'on', 'the', 'buildings', 'mechanical', 'performance']","['the', 'book', 'had', 'an', 'important', 'impact', 'on', 'my', 'thinking']",0.79662024974823,1
streak,"['i', 'was', 'on', 'a', 'winning', 'streak', 'until', 'the', 'fourth', 'game', 'where', 'i', 'was', 'dealt', 'terrible', 'cards']","['had', 'a', 'streak', 'of', 'bad', 'luck']",0.695138692855835,1
drill,"['drill', 'a', 'hole', 'into', 'the', 'wall']","['dont', 'drill', 'here', 'theres', 'a', 'gas', 'pipe']",0.46923545002937317,1
mirror,"['i', 'had', 'a', 'look', 'in', 'the', 'mirror', 'to', 'see', 'if', 'the', 'blood', 'had', 'come', 'off', 'my', 'face']","['we', 'could', 'see', 'the', 'lorry', 'in', 'the', 'mirror', 'so', 'decided', 'to', 'change', 'lanes']",0.8534311056137085,1
distance,"['if', 'that', 'happens', 'it', 'will', 'be', 'at', 'some', 'distance', 'in', 'the', 'future']","['at', 'a', 'distance', 'of', 'ten', 'years', 'he', 'had', 'forgotten', 'many', 'of', 'the', 'details']",0.699743390083313,1
corner,"['the', 'chimney', 'corner', 'was', 'full', 'of', 'cobwebs']","['a', 'piano', 'was', 'in', 'one', 'corner', 'of', 'the', 'room']",0.801723062992096,0
floor,"['the', 'floor', 'of', 'a', 'cave', 'served', 'the', 'refugees', 'as', 'a', 'home']","['many', 'sunken', 'ships', 'rest', 'on', 'the', 'ocean', 'floor']",0.8821556568145752,1
stage,"['the', 'stage', 'pulled', 'into', 'town', 'carrying', 'the', 'payroll', 'for', 'the', 'mill', 'and', 'three', 'ladies']","['at', 'what', 'stage', 'are', 'the', 'social', 'sciences']",0.5135884284973145,0
check,"['i', 'will', 'check', 'up', 'on', 'the', 'car', 'tomorrow']","['check', 'out', 'the', 'engine']",0.5730417370796204,1
move,"['we', 'must', 'move', 'quickly']","['come', 'on', 'guys', 'lets', 'move', 'theres', 'work', 'to', 'do']",0.6471445560455322,1
school,"['he', 'walked', 'to', 'school', 'every', 'morning']","['the', 'school', 'was', 'built', 'in', '1932']",0.6892682909965515,1
furniture,"['a', 'chair', 'is', 'furniture', 'sofas', 'are', 'also', 'furniture']","['there', 'was', 'only', 'one', 'piece', 'of', 'furniture', 'in', 'the', 'room']",0.5773412585258484,1
develop,"['we', 'must', 'develop', 'more', 'potential', 'customers']","['we', 'develop', 'the', 'leaders', 'for', 'the', 'future']",0.3242000639438629,0
body,"['a', 'body', 'of', 'law']","['they', 'found', 'the', 'body', 'in', 'the', 'lake']",0.48863667249679565,0
baby,"['when', 'is', 'your', 'baby', 'due']","['the', 'baby', 'of', 'the', 'family']",0.8151537775993347,0
stage,"['it', 'set', 'the', 'stage', 'for', 'peaceful', 'negotiations']","['he', 'clambered', 'up', 'onto', 'the', 'stage', 'and', 'got', 'the', 'actors', 'to', 'help', 'him', 'into', 'the', 'box']",0.7439759969711304,0
application,"['the', 'application', 'of', 'indexes', 'to', 'tables', 'of', 'data']","['the', 'iphone', 'application', 'vr', 'connects', 'to', 'major', 'social', 'networks']",0.5933573246002197,0
fish,"['in', 'japan', 'most', 'fish', 'is', 'eaten', 'raw']","['after', 'the', 'scare', 'about', 'footandmouth', 'disease', 'a', 'lot', 'of', 'people', 'started', 'eating', 'fish', 'instead', 'of', 'meat']",0.7459111213684082,1
vote,"['they', 'are', 'expecting', 'a', 'large', 'vote']","['the', 'supreme', 'court', 'upheld', 'the', 'principle', 'of', 'one', 'person', 'one', 'vote']",0.5259503722190857,0
make,"['they', 'hope', 'to', 'make', 'a', 'bigger', 'profit']","['you', 'have', 'to', 'spend', 'money', 'to', 'make', 'money']",0.9102302193641663,1
shade,"['it', 'is', 'much', 'cooler', 'in', 'the', 'shade']","['close', 'the', 'shade', 'please', 'its', 'too', 'bright', 'in', 'here']",0.809809148311615,1
station,"['the', 'train', 'pulled', 'into', 'the', 'station']","['he', 'started', 'looking', 'for', 'a', 'gas', 'station']",0.6615104675292969,1
place,"['this', 'is', 'a', 'nice', 'place', 'for', 'a', 'picnic']","['a', 'place', 'in', 'my', 'heart']",0.6051383018493652,0
majority,"['those', 'opposing', 'the', 'building', 'plans', 'were', 'in', 'the', 'majority', 'so', 'the', 'building', 'project', 'was', 'canceled']","['the', 'majority', 'agreed', 'that', 'the', 'new', 'proposal', 'was', 'the', 'best']",0.7625304460525513,1
fast,"['muslims', 'fast', 'during', 'ramadan']","['catholics', 'sometimes', 'fast', 'during', 'lent']",0.9582551717758179,1
head,"['200', 'head', 'of', 'cattle']","['a', 'reduction', 'in', 'the', 'assessment', 'per', 'head', 'of', 'sheep']",0.819602370262146,1
spell,"['the', 'workers', 'spell', 'every', 'four', 'hours']","['to', 'spell', 'the', 'helmsman']",0.6862392425537109,0
get,"['did', 'you', 'get', 'it']","['i', 'just', 'dont', 'get', 'him']",0.9828564524650574,1
push,"['he', 'gave', 'the', 'door', 'a', 'hard', 'push']","['the', 'push', 'of', 'the', 'water', 'on', 'the', 'walls', 'of', 'the', 'tank']",0.7664722204208374,0
quality,"['a', 'man', 'of', 'quality']","['while', 'being', 'impulsive', 'can', 'be', 'great', 'for', 'artists', 'it', 'is', 'not', 'a', 'desirable', 'quality', 'for', 'engineers']",0.5494622588157654,0
book,"['the', 'book', 'of', 'isaiah']","['genesis', 'is', 'the', 'first', 'book', 'of', 'the', 'bible']",0.8902305364608765,1
difference,"['it', 'just', 'wont', 'make', 'much', 'of', 'a', 'difference', 'to', 'anyone']","['it', 'just', 'wont', 'make', 'much', 'difference', 'to', 'me']",0.8855677247047424,1
scale,"['they', 'entertained', 'on', 'a', 'grand', 'scale']","['the', 'magnitude', 'of', 'an', 'earthquake', 'is', 'measured', 'on', 'the', 'openended', 'richter', 'scale']",0.619016170501709,1
faith,"['i', 'have', 'faith', 'in', 'the', 'goodness', 'of', 'my', 'fellow', 'man']","['they', 'broke', 'faith', 'with', 'their', 'investors']",0.6663981676101685,0
wall,"['the', 'south', 'wall', 'had', 'a', 'small', 'window']","['were', 'adding', 'another', 'wall', 'in', 'this', 'room', 'during', 'the', 'remodeling']",0.814363420009613,1
threat,"['his', 'threat', 'to', 'kill', 'me', 'was', 'quite', 'explicit']","['earthquakes', 'are', 'a', 'constant', 'threat', 'in', 'japan']",0.5631412267684937,0
love,"['he', 'has', 'a', 'very', 'complicated', 'love', 'life']","['he', 'hadnt', 'had', 'any', 'love', 'in', 'months']",0.7693235874176025,1
gather,"['be', 'careful', 'not', 'to', 'stretch', 'or', 'gather', 'your', 'knitting']","['if', 'you', 'want', 'to', 'emphasise', 'the', 'shape', 'it', 'is', 'possible', 'to', 'gather', 'the', 'waistline']",0.8067805171012878,1
taste,"['the', 'melon', 'had', 'a', 'delicious', 'taste']","['the', 'candy', 'left', 'him', 'with', 'a', 'bad', 'taste']",0.8514890670776367,1
order,"['it', 'was', 'on', 'the', 'order', 'of', 'a', 'mile']","['men', 'from', 'the', 'fraternal', 'order', 'will', 'staff', 'the', 'soup', 'kitchen', 'today']",0.6996158957481384,0
post,"['there', 'is', 'an', 'officers', 'club', 'on', 'the', 'post']","['this', 'military', 'post', 'provides', 'an', 'important', 'source', 'of', 'income', 'for', 'the', 'town', 'nearby']",0.6729230880737305,1
product,"['his', 'reaction', 'was', 'the', 'product', 'of', 'hunger', 'and', 'fatigue']","['skill', 'is', 'the', 'product', 'of', 'hours', 'of', 'practice']",0.5565940141677856,1
follow,"['we', 'must', 'follow', 'closely', 'the', 'economic', 'development', 'is', 'cuba']","['please', 'follow', 'the', 'guide', 'through', 'the', 'museum']",0.4830847978591919,0
bed,"['we', 'added', 'a', 'new', 'rosebush', 'to', 'our', 'rose', 'bed']","['the', 'gardener', 'planted', 'a', 'bed', 'of', 'roses']",0.849869966506958,1
school,"['the', 'whole', 'school', 'turned', 'out', 'for', 'the', 'game']","['he', 'didnt', 'miss', 'a', 'single', 'day', 'of', 'school']",0.6082293391227722,0
stock,"['they', 'will', 'cut', 'round', 'stock', 'to', '1inch', 'diameter']","['his', 'stock', 'was', 'so', 'high', 'he', 'could', 'have', 'been', 'elected', 'mayor']",0.5337709784507751,0
position,"['moved', 'from', 'third', 'to', 'fifth', 'position']","['stand', 'in', 'this', 'position', 'with', 'your', 'arms', 'at', 'your', 'side']",0.6790557503700256,0
now,"['it', 'worked', 'up', 'to', 'right', 'now']","['now', 'is', 'the', 'right', 'time']",0.7411121726036072,1
job,"['it', 'is', 'always', 'a', 'job', 'to', 'contact', 'him']","['estimates', 'of', 'the', 'citys', 'loss', 'on', 'that', 'job', 'ranged', 'as', 'high', 'as', 'a', 'million', 'dollars']",0.7464622259140015,0
spread,"['the', 'missionaries', 'quickly', 'spread', 'their', 'new', 'message', 'across', 'the', 'country']","['he', 'spread', 'fertilizer', 'over', 'the', 'lawn']",0.8941537141799927,0
cast,"['her', 'features', 'had', 'a', 'delicate', 'cast', 'to', 'them']","['the', 'delicate', 'cast', 'of', 'his', 'features']",0.8670042753219604,1
cut,"['if', 'you', 'cut', 'then', 'ill', 'deal']","['the', 'employer', 'wants', 'to', 'cut', 'back', 'health', 'benefits']",0.9316997528076172,0
addition,"['the', 'addition', 'of', 'a', 'leap', 'day', 'every', 'four', 'years']","['the', 'addition', 'of', 'cinnamon', 'improved', 'the', 'flavor']",0.6477712392807007,0
check,"['check', 'into', 'the', 'rumor']","['check', 'the', 'time', 'of', 'the', 'class']",0.6298666596412659,1
gratification,"['to', 'my', 'immense', 'gratification', 'he', 'arrived', 'on', 'time']","['dull', 'repetitious', 'work', 'gives', 'no', 'gratification']",0.2624755799770355,1
opening,"['there', 'is', 'an', 'opening', 'in', 'the', 'sales', 'department']","['a', 'salamander', 'darted', 'out', 'of', 'an', 'opening', 'in', 'the', 'rocks']",0.7480300664901733,0
meeting,"['there', 'was', 'an', 'informal', 'meeting', 'in', 'my', 'living', 'room']","['his', 'meeting', 'with', 'the', 'salesmen', 'was', 'the', 'high', 'point', 'of', 'his', 'day']",0.7695092558860779,0
door,"['education', 'is', 'the', 'door', 'to', 'success']","['i', 'knocked', 'on', 'the', 'vice', 'presidents', 'door']",0.8357917070388794,0
